"Smarter Balanced Growth Report, Trend",,,,,,,,,,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades, Gender",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Number ofMatched Students,,,,,,Growth Rate,,,,,,Average Percentageof Target Achieved,,,,,
,,,,,,,School Year,,,,,,School Year,,,,,,School Year,,,,,
District Code,District,School Code,School,Grade,Subject,Gender,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23
0640011,Hartford School District,0640811,M. D. Fox School,6,ELA,Female,24,17,27,19,*,*,58.30%,*,29.60%,*,*,*,79.80%,*,69.10%,*,*,*
0640011,Hartford School District,0640811,M. D. Fox School,6,ELA,Male,16,26,23,18,*,*,*,34.60%,39.10%,*,*,*,*,69.10%,61.80%,*,*,*
0640011,Hartford School District,0640811,M. D. Fox School,6,Math,Female,27,17,27,18,*,*,29.60%,*,14.80%,*,*,*,46.50%,*,36.20%,*,*,*
0640011,Hartford School District,0640811,M. D. Fox School,6,Math,Male,16,26,23,18,*,*,*,30.80%,26.10%,*,*,*,*,46.60%,33.70%,*,*,*
0640011,Hartford School District,0640811,M. D. Fox School,7,ELA,Female,22,25,13,25,*,*,27.30%,12.00%,*,48.00%,*,*,46.50%,32.90%,*,68.70%,*,*
0640011,Hartford School District,0640811,M. D. Fox School,7,ELA,Male,17,16,19,17,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0640811,M. D. Fox School,7,Math,Female,26,25,14,25,*,*,38.50%,56.00%,*,56.00%,*,*,53.90%,69.40%,*,84.20%,*,*
0640011,Hartford School District,0640811,M. D. Fox School,7,Math,Male,17,16,19,17,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0640811,M. D. Fox School,8,ELA,Female,19,24,23,17,*,*,*,29.20%,39.10%,*,*,*,*,43.10%,59.60%,*,*,*
0640011,Hartford School District,0640811,M. D. Fox School,8,ELA,Male,17,18,13,21,*,*,*,*,*,23.80%,*,*,*,*,*,34.80%,*,*
0640011,Hartford School District,0640811,M. D. Fox School,8,Math,Female,21,24,23,18,*,*,42.90%,37.50%,47.80%,*,*,*,62.50%,60.70%,66.80%,*,*,*
0640011,Hartford School District,0640811,M. D. Fox School,8,Math,Male,21,17,13,21,*,*,38.10%,*,*,28.60%,*,*,58.70%,*,*,51.50%,*,*
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",4,ELA,Female,11,12,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",4,ELA,Male,21,18,*,*,*,*,28.60%,*,*,*,*,*,53.70%,*,*,*,*,*
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",4,Math,Female,12,12,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",4,Math,Male,23,17,*,*,*,*,43.50%,*,*,*,*,*,72.00%,*,*,*,*,*
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",5,ELA,Female,13,10,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",5,ELA,Male,15,13,17,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",5,Math,Female,13,10,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",5,Math,Male,15,13,16,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",6,ELA,Female,12,8,8,16,25,25,*,*,*,*,32.00%,20.00%,*,*,*,*,58.80%,45.90%
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",6,ELA,Male,6,9,13,30,23,23,*,*,*,30.00%,47.80%,30.40%,*,*,*,44.60%,66.90%,42.60%
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",6,Math,Female,12,8,8,16,25,25,*,*,*,*,16.00%,12.00%,*,*,*,*,27.20%,21.20%
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",6,Math,Male,7,9,13,30,23,22,*,*,*,20.00%,21.70%,18.20%,*,*,*,39.80%,38.30%,27.80%
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",7,ELA,Female,10,11,6,26,32,27,*,*,*,42.30%,21.90%,25.90%,*,*,*,63.70%,37.20%,50.50%
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",7,ELA,Male,15,6,10,32,31,24,*,*,*,31.30%,6.50%,25.00%,*,*,*,53.50%,23.00%,48.10%
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",7,Math,Female,10,11,6,26,29,27,*,*,*,30.80%,31.00%,51.90%,*,*,*,40.50%,43.80%,75.90%
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",7,Math,Male,15,6,10,32,26,24,*,*,*,25.00%,19.20%,54.20%,*,*,*,44.90%,36.00%,80.50%
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",8,ELA,Female,12,8,*,24,29,33,*,*,*,41.70%,13.80%,36.40%,*,*,*,55.90%,40.30%,54.00%
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",8,ELA,Male,15,14,*,25,32,34,*,*,*,36.00%,37.50%,20.60%,*,*,*,56.90%,51.60%,41.30%
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",8,Math,Female,11,8,*,24,27,32,*,*,*,4.20%,22.20%,28.10%,*,*,*,16.50%,29.30%,44.00%
0640011,Hartford School District,0641611,"M. L. King, Jr. Middle School",8,Math,Male,15,14,*,25,27,31,*,*,*,12.00%,25.90%,16.10%,*,*,*,24.30%,46.60%,30.20%
0640011,Hartford School District,0641211,McDonough Middle School,6,ELA,Female,24,31,33,37,38,39,16.70%,22.60%,24.20%,16.20%,10.50%,17.90%,38.20%,42.60%,41.80%,33.60%,32.60%,36.70%
0640011,Hartford School District,0641211,McDonough Middle School,6,ELA,Male,24,41,46,48,39,43,20.80%,7.30%,23.90%,25.00%,25.60%,23.30%,37.20%,24.70%,42.70%,46.20%,46.20%,48.60%
0640011,Hartford School District,0641211,McDonough Middle School,6,Math,Female,24,31,32,37,39,39,16.70%,38.70%,15.60%,13.50%,2.60%,15.40%,32.60%,52.80%,33.60%,22.80%,12.40%,25.40%
0640011,Hartford School District,0641211,McDonough Middle School,6,Math,Male,25,41,46,46,32,43,12.00%,17.10%,19.60%,8.70%,9.40%,20.90%,20.40%,28.50%,37.00%,19.20%,25.50%,28.50%
0640011,Hartford School District,0641211,McDonough Middle School,7,ELA,Female,36,25,27,37,40,46,36.10%,48.00%,25.90%,37.80%,15.00%,23.90%,56.60%,69.20%,43.80%,63.00%,32.30%,40.90%
0640011,Hartford School District,0641211,McDonough Middle School,7,ELA,Male,32,32,38,45,33,50,21.90%,37.50%,23.70%,31.10%,18.20%,22.00%,48.50%,61.70%,43.00%,43.10%,34.60%,43.50%
0640011,Hartford School District,0641211,McDonough Middle School,7,Math,Female,38,25,27,35,39,45,34.20%,36.00%,40.70%,34.30%,46.20%,46.70%,57.00%,55.60%,64.50%,53.70%,63.50%,63.40%
0640011,Hartford School District,0641211,McDonough Middle School,7,Math,Male,33,30,38,43,33,50,30.30%,30.00%,44.70%,37.20%,51.50%,46.00%,47.70%,53.50%,57.60%,51.00%,63.80%,62.20%
0640011,Hartford School District,0641211,McDonough Middle School,8,ELA,Female,25,39,28,36,48,40,56.00%,25.60%,17.90%,36.10%,27.10%,40.00%,83.30%,53.10%,30.10%,57.90%,53.20%,52.20%
0640011,Hartford School District,0641211,McDonough Middle School,8,ELA,Male,30,31,35,45,36,39,56.70%,32.30%,25.70%,26.70%,27.80%,25.60%,72.00%,53.70%,42.50%,46.40%,47.00%,49.20%
0640011,Hartford School District,0641211,McDonough Middle School,8,Math,Female,30,38,28,35,40,41,46.70%,23.70%,25.00%,17.10%,25.00%,22.00%,70.10%,37.40%,47.10%,28.40%,40.90%,38.20%
0640011,Hartford School District,0641211,McDonough Middle School,8,Math,Male,33,31,35,45,32,39,51.50%,22.60%,45.70%,20.00%,25.00%,33.30%,67.40%,40.20%,62.30%,40.80%,43.70%,48.20%
0640011,Hartford School District,0641911,Milner Middle School,4,ELA,Female,16,12,9,17,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641911,Milner Middle School,4,ELA,Male,7,12,11,14,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641911,Milner Middle School,4,Math,Female,16,12,9,17,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641911,Milner Middle School,4,Math,Male,7,11,11,14,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641911,Milner Middle School,5,ELA,Female,20,13,15,8,*,*,30.00%,*,*,*,*,*,61.60%,*,*,*,*,*
0640011,Hartford School District,0641911,Milner Middle School,5,ELA,Male,10,8,14,11,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641911,Milner Middle School,5,Math,Female,22,13,15,8,*,*,63.60%,*,*,*,*,*,77.90%,*,*,*,*,*
0640011,Hartford School District,0641911,Milner Middle School,5,Math,Male,10,8,13,11,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641911,Milner Middle School,6,ELA,Female,10,19,13,19,38,29,*,*,*,*,36.80%,31.00%,*,*,*,*,62.50%,48.20%
0640011,Hartford School District,0641911,Milner Middle School,6,ELA,Male,15,11,10,14,45,40,*,*,*,*,28.90%,20.00%,*,*,*,*,55.50%,45.40%
0640011,Hartford School District,0641911,Milner Middle School,6,Math,Female,11,19,13,19,38,29,*,*,*,*,23.70%,13.80%,*,*,*,*,42.50%,25.10%
0640011,Hartford School District,0641911,Milner Middle School,6,Math,Male,15,11,10,14,43,39,*,*,*,*,18.60%,28.20%,*,*,*,*,33.60%,39.10%
0640011,Hartford School District,0641911,Milner Middle School,7,ELA,Female,15,11,16,12,42,43,*,*,*,*,26.20%,32.60%,*,*,*,*,48.60%,59.70%
0640011,Hartford School District,0641911,Milner Middle School,7,ELA,Male,7,17,14,11,42,41,*,*,*,*,26.20%,24.40%,*,*,*,*,38.60%,48.10%
0640011,Hartford School District,0641911,Milner Middle School,7,Math,Female,15,10,15,12,39,43,*,*,*,*,35.90%,51.20%,*,*,*,*,54.70%,72.30%
0640011,Hartford School District,0641911,Milner Middle School,7,Math,Male,8,17,14,11,37,41,*,*,*,*,35.10%,43.90%,*,*,*,*,54.20%,65.90%
0640011,Hartford School District,0641911,Milner Middle School,8,ELA,Female,14,8,11,20,42,46,*,*,*,25.00%,21.40%,23.90%,*,*,*,51.90%,34.80%,42.10%
0640011,Hartford School District,0641911,Milner Middle School,8,ELA,Male,17,8,16,19,42,39,*,*,*,*,19.00%,23.10%,*,*,*,*,37.70%,47.00%
0640011,Hartford School District,0641911,Milner Middle School,8,Math,Female,14,8,11,19,40,46,*,*,*,*,22.50%,34.80%,*,*,*,*,31.10%,50.80%
0640011,Hartford School District,0641911,Milner Middle School,8,Math,Male,17,8,16,19,40,37,*,*,*,*,30.00%,27.00%,*,*,*,*,46.40%,44.00%
0640011,Hartford School District,0640511,Montessori Magnet at Batchelder School,4,ELA,Female,6,13,15,19,13,19,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0640511,Montessori Magnet at Batchelder School,4,ELA,Male,8,9,12,15,20,18,*,*,*,*,10.00%,*,*,*,*,*,46.30%,*
0640011,Hartford School District,0640511,Montessori Magnet at Batchelder School,4,Math,Female,6,13,15,19,13,19,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0640511,Montessori Magnet at Batchelder School,4,Math,Male,8,9,12,15,20,18,*,*,*,*,20.00%,*,*,*,*,*,43.70%,*
0640011,Hartford School District,0640511,Montessori Magnet at Batchelder School,5,ELA,Female,*,6,13,15,22,11,*,*,*,*,31.80%,*,*,*,*,*,55.00%,*
0640011,Hartford School District,0640511,Montessori Magnet at Batchelder School,5,ELA,Male,*,7,7,14,20,19,*,*,*,*,20.00%,*,*,*,*,*,43.10%,*
0640011,Hartford School District,0640511,Montessori Magnet at Batchelder School,5,Math,Female,*,6,13,15,22,11,*,*,*,*,31.80%,*,*,*,*,*,52.80%,*
0640011,Hartford School District,0640511,Montessori Magnet at Batchelder School,5,Math,Male,*,8,7,14,20,19,*,*,*,*,50.00%,*,*,*,*,*,65.00%,*
0640011,Hartford School District,0640511,Montessori Magnet at Batchelder School,6,ELA,Female,*,*,*,*,11,10,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0640511,Montessori Magnet at Batchelder School,6,ELA,Male,*,*,*,*,9,6,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0640511,Montessori Magnet at Batchelder School,6,Math,Female,*,*,*,*,11,10,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0640511,Montessori Magnet at Batchelder School,6,Math,Male,*,*,*,*,9,6,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,4,ELA,Female,14,9,16,10,9,12,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,4,ELA,Male,6,10,17,15,10,17,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,4,Math,Female,14,10,16,10,7,12,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,4,Math,Male,6,10,17,16,9,17,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,5,ELA,Female,15,*,7,14,10,9,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,5,ELA,Male,7,*,9,16,10,10,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,5,Math,Female,14,*,8,14,10,8,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,5,Math,Male,6,*,9,16,10,10,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,6,ELA,Female,*,*,*,*,6,8,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,6,ELA,Male,*,*,*,*,11,8,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,6,Math,Female,*,*,*,*,6,8,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,6,Math,Male,*,*,*,*,11,8,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,7,ELA,Female,*,*,*,*,10,8,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,7,ELA,Male,*,*,*,*,16,10,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,7,Math,Female,*,*,*,*,10,8,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,7,Math,Male,*,*,*,*,15,10,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,8,ELA,Female,*,*,*,*,11,9,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,8,ELA,Male,*,*,*,*,8,14,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,8,Math,Female,*,*,*,*,11,9,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0643711,Montessori Magnet at Fisher School,8,Math,Male,*,*,*,*,8,14,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,4,ELA,Female,32,41,27,27,24,21,37.50%,24.40%,40.70%,25.90%,37.50%,9.50%,65.60%,51.80%,68.90%,47.00%,55.70%,31.90%
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,4,ELA,Male,36,33,28,28,38,19,47.20%,24.20%,25.00%,17.90%,21.10%,*,68.10%,44.90%,52.30%,50.40%,48.50%,*
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,4,Math,Female,34,38,27,27,24,21,32.40%,42.10%,40.70%,18.50%,33.30%,0.00%,67.60%,73.40%,68.30%,43.40%,64.60%,25.10%
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,4,Math,Male,35,29,24,28,38,19,34.30%,48.30%,41.70%,35.70%,31.60%,*,69.20%,77.60%,67.00%,57.30%,67.10%,*
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,5,ELA,Female,30,35,36,28,28,23,56.70%,14.30%,47.20%,50.00%,32.10%,39.10%,81.20%,39.20%,81.50%,73.80%,56.80%,70.30%
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,5,ELA,Male,35,30,35,27,37,38,42.90%,10.00%,48.60%,44.40%,32.40%,23.70%,66.20%,34.80%,68.50%,77.20%,63.00%,51.60%
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,5,Math,Female,29,32,35,27,27,22,75.90%,28.10%,65.70%,81.50%,51.90%,45.50%,90.10%,49.60%,83.70%,96.70%,71.30%,74.40%
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,5,Math,Male,36,25,32,27,36,38,69.40%,36.00%,53.10%,55.60%,38.90%,42.10%,87.10%,68.70%,70.50%,90.60%,62.90%,68.30%
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,6,ELA,Female,14,22,22,16,*,*,*,4.50%,45.50%,*,*,*,*,24.80%,80.80%,*,*,*
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,6,ELA,Male,26,32,22,21,*,*,15.40%,34.40%,68.20%,38.10%,*,*,38.10%,60.80%,92.50%,56.30%,*,*
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,6,Math,Female,15,19,19,16,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,6,Math,Male,26,27,18,21,*,*,11.50%,3.70%,*,14.30%,*,*,24.30%,11.30%,*,19.90%,*,*
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,7,ELA,Female,29,20,25,16,*,*,34.50%,35.00%,32.00%,*,*,*,61.60%,51.30%,56.60%,*,*,*
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,7,ELA,Male,23,29,36,20,*,*,43.50%,34.50%,25.00%,45.00%,*,*,65.80%,51.00%,42.60%,62.60%,*,*
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,7,Math,Female,30,17,24,16,*,*,46.70%,*,16.70%,*,*,*,71.20%,*,30.80%,*,*,*
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,7,Math,Male,23,22,31,19,*,*,39.10%,31.80%,32.30%,*,*,*,61.30%,51.80%,45.20%,*,*,*
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,8,ELA,Female,24,33,22,21,*,*,41.70%,9.10%,31.80%,28.60%,*,*,69.50%,29.40%,60.20%,46.20%,*,*
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,8,ELA,Male,23,20,23,31,*,*,30.40%,15.00%,43.50%,12.90%,*,*,57.20%,29.00%,64.80%,21.70%,*,*
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,8,Math,Female,24,28,19,20,*,*,33.30%,28.60%,*,30.00%,*,*,49.90%,43.30%,*,46.60%,*,*
0640011,Hartford School District,0641411,Naylor/CCSU Leadership Academy,8,Math,Male,21,17,18,31,*,*,33.30%,*,*,48.40%,*,*,50.80%,*,*,63.90%,*,*
0640011,Hartford School District,0640910,New Visions,5,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0640910,New Visions,5,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0640910,New Visions,8,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641511,Parkville Community School,4,ELA,Female,30,36,28,29,23,26,30.00%,13.90%,10.70%,27.60%,47.80%,34.60%,53.60%,40.40%,48.50%,59.50%,67.90%,68.10%
0640011,Hartford School District,0641511,Parkville Community School,4,ELA,Male,43,35,30,24,27,29,23.30%,8.60%,16.70%,20.80%,33.30%,34.50%,53.10%,30.10%,41.40%,60.40%,58.40%,70.70%
0640011,Hartford School District,0641511,Parkville Community School,4,Math,Female,32,36,28,29,23,26,31.30%,11.10%,21.40%,41.40%,43.50%,42.30%,66.70%,36.90%,44.30%,62.90%,75.20%,81.50%
0640011,Hartford School District,0641511,Parkville Community School,4,Math,Male,45,35,30,24,28,29,17.80%,17.10%,16.70%,29.20%,60.70%,58.60%,47.20%,52.90%,54.50%,53.50%,84.00%,85.50%
0640011,Hartford School District,0641511,Parkville Community School,5,ELA,Female,33,34,30,25,24,25,27.30%,17.60%,30.00%,36.00%,25.00%,28.00%,60.70%,40.30%,54.20%,59.60%,41.50%,50.10%
0640011,Hartford School District,0641511,Parkville Community School,5,ELA,Male,24,37,30,24,27,29,41.70%,13.50%,23.30%,37.50%,25.90%,37.90%,73.00%,28.00%,48.40%,64.10%,45.60%,57.60%
0640011,Hartford School District,0641511,Parkville Community School,5,Math,Female,34,34,30,25,23,25,38.20%,47.10%,46.70%,16.00%,52.20%,48.00%,57.60%,64.70%,66.00%,44.10%,72.80%,61.30%
0640011,Hartford School District,0641511,Parkville Community School,5,Math,Male,24,36,30,24,27,29,41.70%,41.70%,33.30%,29.20%,48.10%,31.00%,60.30%,57.10%,54.20%,48.40%,71.90%,45.10%
0640011,Hartford School District,0645911,RISE - M.D. Fox School,4,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0645911,RISE - M.D. Fox School,4,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0645911,RISE - M.D. Fox School,5,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0645911,RISE - M.D. Fox School,5,Math,Male,*,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0645911,RISE - M.D. Fox School,6,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0645911,RISE - M.D. Fox School,6,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0645911,RISE - M.D. Fox School,7,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0645911,RISE - M.D. Fox School,7,ELA,Male,*,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0645911,RISE - M.D. Fox School,7,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0645911,RISE - M.D. Fox School,7,Math,Male,*,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0645911,RISE - M.D. Fox School,8,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0645911,RISE - M.D. Fox School,8,ELA,Male,*,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0645911,RISE - M.D. Fox School,8,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0645911,RISE - M.D. Fox School,8,Math,Male,*,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641310,RISE - M.L. King Middle School,6,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641310,RISE - M.L. King Middle School,6,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641310,RISE - M.L. King Middle School,6,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641310,RISE - M.L. King Middle School,6,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641310,RISE - M.L. King Middle School,7,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641310,RISE - M.L. King Middle School,7,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641310,RISE - M.L. King Middle School,7,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641310,RISE - M.L. King Middle School,7,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641310,RISE - M.L. King Middle School,8,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641310,RISE - M.L. King Middle School,8,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641310,RISE - M.L. King Middle School,8,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0641310,RISE - M.L. King Middle School,8,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0640011,Hartford School District,0644611,RISE - West Middle School,4,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
