"Smarter Balanced Assessments, Trend",,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades Combined, All Students",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,Year,,,,,,,,,,,
,,,,,2015-16,,2016-17,,2017-18,,2018-19,,2021-22,,2022-23,
District,District Code,School,School Code,Subject,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%
Hartford School District,0640011,Kinsella Magnet School of Performing Arts,0641111,Math,446,22.2,432,21.5,424,25.5,397,23.2,*,*,*,*
Hartford School District,0640011,Kinsella Magnet School of Performing Arts: PK-8 Campus,0641111,ELA,*,*,*,*,*,*,*,*,281,30.6,254,27.6
Hartford School District,0640011,Kinsella Magnet School of Performing Arts: PK-8 Campus,0641111,Math,*,*,*,*,*,*,*,*,281,12.8,254,15.7
Hartford School District,0640011,LC - Burns School,0649611,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,LC - Burns School,0649611,Math,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,M. D. Fox School,0640811,ELA,340,13.2,352,11.9,317,15.8,343,16.3,233,8.2,247,10.1
Hartford School District,0640011,M. D. Fox School,0640811,Math,340,9.4,350,6.6,318,10.7,340,13.5,231,9.1,244,9.8
Hartford School District,0640011,"M. L. King, Jr. Middle School",0641611,ELA,207,13.5,165,9.7,123,*,185,18.9,231,14.7,216,13
Hartford School District,0640011,"M. L. King, Jr. Middle School",0641611,Math,207,4.3,164,*,123,6.5,185,*,228,5.3,214,6.5
Hartford School District,0640011,MDP - Batchelder School,0644811,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,MDP - Batchelder School,0644811,Math,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,McDonough Middle School,0641211,ELA,244,9.4,241,10.8,239,9.2,289,18,325,7.1,316,7
Hartford School District,0640011,McDonough Middle School,0641211,Math,242,2.5,241,4.1,238,4.6,285,6.3,321,*,317,2.2
Hartford School District,0640011,Milner Middle School,0641911,ELA,210,7.6,185,9.2,188,9.6,202,9.4,309,8.4,285,10.5
Hartford School District,0640011,Milner Middle School,0641911,Math,208,2.9,182,3.3,187,4.8,201,5,304,*,282,3.5
Hartford School District,0640011,Montessori Magnet at Batchelder School,0640511,ELA,47,48.9,75,34.7,83,39.8,101,30.7,136,16.2,125,15.2
Hartford School District,0640011,Montessori Magnet at Batchelder School,0640511,Math,47,29.8,76,18.4,83,24.1,101,20.8,136,10.3,125,15.2
Hartford School District,0640011,Montessori Magnet at Fisher School,0643711,ELA,105,47.6,110,37.3,117,41,120,46.7,133,34.6,138,37.7
Hartford School District,0640011,Montessori Magnet at Fisher School,0643711,Math,103,25.2,111,26.1,118,27.1,120,34.2,132,22.7,138,26.1
Hartford School District,0640011,Naylor/CCSU Leadership Academy,0641411,ELA,396,31.3,392,23.7,388,30.9,325,27.7,184,22.3,159,20.1
Hartford School District,0640011,Naylor/CCSU Leadership Academy,0641411,Math,381,14.2,350,15.4,388,20.1,320,22.5,182,16.5,159,16.4
Hartford School District,0640011,New Visions,0640910,ELA,*,*,*,*,*,*,*,*,6,*,8,*
Hartford School District,0640011,New Visions,0640910,Math,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,Parkville Community School,0641511,ELA,242,14,234,10.3,208,8.2,198,14.1,204,8.8,195,9.7
Hartford School District,0640011,Parkville Community School,0641511,Math,242,8.7,234,9.8,208,10.6,198,13.6,201,8,195,14.9
Hartford School District,0640011,RISE - Bulkeley High School,0648311,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,RISE - Bulkeley High School,0648311,Math,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,RISE - M.D. Fox School,0645911,ELA,31,0,38,0,22,0,25,*,*,*,*,*
Hartford School District,0640011,RISE - M.D. Fox School,0645911,Math,31,0,36,0,22,0,25,*,*,*,*,*
Hartford School District,0640011,RISE - M.L. King Middle School,0641310,ELA,*,*,*,*,*,*,*,*,10,*,15,*
Hartford School District,0640011,RISE - M.L. King Middle School,0641310,Math,*,*,*,*,*,*,*,*,10,*,14,*
Hartford School District,0640011,RISE - West Middle School,0644611,ELA,*,*,*,*,*,*,*,*,8,*,13,*
Hartford School District,0640011,RISE - West Middle School,0644611,Math,*,*,*,*,*,*,*,*,8,*,12,*
Hartford School District,0640011,Rawson School,0641711,ELA,265,15.5,229,17,234,15.8,179,17.9,118,10.2,123,8.1
Hartford School District,0640011,Rawson School,0641711,Math,258,8.9,222,9.9,234,12,177,10.7,116,7.8,123,*
Hartford School District,0640011,Renzulli Gifted and Talented Academy,0644011,ELA,89,68.5,127,63,129,67.4,119,64.7,115,80.9,115,84.3
Hartford School District,0640011,Renzulli Gifted and Talented Academy,0644011,Math,90,47.8,125,42.4,129,55.8,119,45.4,115,63.5,114,67.5
Hartford School District,0640011,SAND School,0640111,ELA,220,8.6,220,13.2,215,12.6,230,10.4,144,6.3,148,4.7
Hartford School District,0640011,SAND School,0640111,Math,218,5,219,5.5,216,6.5,230,3.9,144,4.9,146,5.5
Hartford School District,0640011,STEM Magnet at Annie Fisher School,0642511,ELA,*,*,*,*,*,*,*,*,212,34.9,216,32.9
Hartford School District,0640011,STEM Magnet at Annie Fisher School,0642511,Math,*,*,*,*,*,*,*,*,212,26.9,215,24.7
Hartford School District,0640011,STEM Magnet at Fisher School,0642511,ELA,229,69.4,235,51.5,236,53.8,239,62.8,*,*,*,*
Hartford School District,0640011,STEM Magnet at Fisher School,0642511,Math,229,57.2,235,47.2,237,51.9,238,50,*,*,*,*
Hartford School District,0640011,Sanchez School,0643011,ELA,186,23.1,178,12.9,170,18.2,170,12.4,163,12.3,166,12.7
Hartford School District,0640011,Sanchez School,0643011,Math,186,16.7,178,16.9,171,26.9,170,19.4,163,16,166,22.3
Hartford School District,0640011,Simpson-Waverly School,0642611,ELA,169,10.7,196,13.8,166,16.9,*,*,*,*,*,*
Hartford School District,0640011,Simpson-Waverly School,0642611,Math,166,3.6,195,4.6,165,6.1,*,*,*,*,*,*
Hartford School District,0640011,Sport and Medical Sciences Academy,0646511,ELA,265,30.6,257,25.3,253,22.5,264,26.1,222,18.9,203,15.3
Hartford School District,0640011,Sport and Medical Sciences Academy,0646511,Math,265,22.6,257,21.8,251,18.3,264,22.7,219,7.8,203,10.3
Hartford School District,0640011,Webster Micro Society Magnet School,0642011,ELA,349,41.8,323,40.2,306,37.3,310,36.8,315,33.7,301,34.2
Hartford School District,0640011,Webster Micro Society Magnet School,0642011,Math,347,31.4,321,34.9,305,28.9,309,29.8,312,24.4,298,22.8
Hartford School District,0640011,West Middle School,0642111,ELA,243,23,314,17.2,319,18.8,339,20.9,126,18.3,128,11.7
Hartford School District,0640011,West Middle School,0642111,Math,242,19.4,313,14.1,318,17.3,338,15.4,123,17.1,128,13.3
Hartford School District,0640011,Wish Museum School,0642211,ELA,173,12.7,236,5.9,255,4.7,344,8.4,152,8.6,155,11
Hartford School District,0640011,Wish Museum School,0642211,Math,170,5.9,231,*,253,3.2,334,3.3,151,11.9,155,14.2
Hartford School District,0640011,"iGOAL 1 - Breakthrough Magnet School, North",0649511,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,"iGOAL 1 - Breakthrough Magnet School, North",0649511,Math,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,iGOAL 1 - Burns School,0644711,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,iGOAL 1 - Burns School,0644711,Math,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,iGOAL 1 - M.D. Fox School,0645711,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,iGOAL 1 - M.D. Fox School,0645711,Math,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,iGOAL 1 - McDonough Middle School,0648911,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,iGOAL 1 - McDonough Middle School,0648911,Math,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,iGOAL 1 - Milner School,0640110,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,iGOAL 1 - Milner School,0640110,Math,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,iGOAL 1 - Moylan School,0649811,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,iGOAL 1 - Moylan School,0649811,Math,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,iGOAL 1 - Parkville School,0648711,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,iGOAL 1 - Parkville School,0648711,Math,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,iGOAL 1 - Rawson School,0644411,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,iGOAL 1 - Rawson School,0644411,Math,*,*,*,*,*,*,*,*,*,*,*,*
Hartland School District,0650011,Hartland School,0650111,ELA,126,68.3,129,76,116,74.1,102,77.5,96,64.6,82,72
Hartland School District,0650011,Hartland School,0650111,Math,125,52,127,52.8,116,52.6,102,57.8,96,50,82,57.3
Hebron School District,0670011,Hebron Elementary School,0670111,ELA,435,64.1,400,65.8,375,66.1,351,64.4,353,66,347,72.3
Hebron School District,0670011,Hebron Elementary School,0670111,Math,435,59.1,400,64.8,375,65.1,351,64.1,352,60.2,347,61.7
Highville Charter School District,2860013,Highville Charter School,2860113,ELA,231,33.3,213,27.2,196,25.5,198,35.9,200,16.5,200,19.5
Highville Charter School District,2860013,Highville Charter School,2860113,Math,231,19.9,213,22.1,196,14.3,198,13.6,199,6,200,9
Integrated Day Charter School District,2640013,Integrated Day Charter School,2640113,ELA,196,49.5,193,57.5,193,52.3,197,52.8,213,60.6,225,52
Integrated Day Charter School District,2640013,Integrated Day Charter School,2640113,Math,192,30.2,190,37.9,192,33.3,197,40.1,213,44.6,224,39.3
Interdistrict School for Arts and Comm District,2650013,Interdistrict School For Arts And Communication,2655113,ELA,259,32.4,262,32.4,259,29.7,255,30.2,270,34.4,261,36.4
Interdistrict School for Arts and Comm District,2650013,Interdistrict School For Arts And Communication,2655113,Math,258,9.7,262,11.5,259,9.3,255,10.6,270,13,256,23.4
Jumoke Academy District,2610013,Jumoke Academy,2610113,ELA,418,38.5,412,32.5,420,37.1,410,33.9,365,22.5,346,26.3
Jumoke Academy District,2610013,Jumoke Academy,2610113,Math,419,20.3,409,22.5,418,24.4,408,23.8,364,17.9,345,15.9
Kent School District,0680011,Kent Center School,0680111,ELA,151,79.5,159,78,153,77.1,132,85.6,121,73.6,115,73.9
Kent School District,0680011,Kent Center School,0680111,Math,151,69.5,159,66,152,64.5,132,74.2,121,65.3,115,67
Killingly School District,0690011,Killingly Intermediate School,0695211,ELA,656,63.6,659,56,648,60.3,646,62.2,634,46.1,643,47.9
Killingly School District,0690011,Killingly Intermediate School,0695211,Math,655,33.9,655,28.2,647,31.2,641,37.3,633,21.5,635,26.6
Killingly School District,0690011,Killingly Memorial School,0690311,ELA,322,48.1,324,45.4,325,48.9,329,50.5,339,39.8,335,29.3
Killingly School District,0690011,Killingly Memorial School,0690311,Math,322,38.5,324,31.8,325,52.6,328,52.4,337,35.3,334,26.9
Learn,2450014,Dual Language & Arts Magnet Middle School,2455014,ELA,138,48.6,141,52.5,140,57.9,142,47.2,*,*,*,*
Learn,2450014,Dual Language & Arts Magnet Middle School,2455014,Math,138,19.6,140,23.6,141,23.4,142,28.9,*,*,*,*
Learn,2450014,LEARN Diagnostic and Wellness Center,2451414,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Learn,2450014,LEARN Diagnostic and Wellness Center,2451414,Math,*,*,*,*,*,*,*,*,*,*,*,*
Learn,2450014,LEARN SAILS Program,2451614,ELA,*,*,*,*,*,*,9,*,13,*,10,*
Learn,2450014,LEARN SAILS Program,2451614,Math,*,*,*,*,*,*,9,*,*,*,9,*
Learn,2450014,Learn Intensive Program,2451114,ELA,*,*,*,*,7,*,*,*,6,*,6,*
Learn,2450014,Learn Intensive Program,2451114,Math,*,*,*,*,7,*,*,*,*,*,6,*
Learn,2450014,Learn Pathways Program,2450514,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Learn,2450014,Learn Pathways Program,2450514,Math,*,*,*,*,*,*,*,*,*,*,*,*
Learn,2450014,Learn SAILS Middle School Program,2450814,ELA,*,*,*,*,6,*,*,*,*,*,*,*
Learn,2450014,Learn SAILS Middle School Program,2450814,Math,*,*,*,*,6,*,*,*,*,*,*,*
Learn,2450014,Learn SAILS Program at Salem,2451014,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Learn,2450014,Learn SAILS Program at Salem,2451014,Math,*,*,*,*,*,*,*,*,*,*,*,*
Learn,2450014,Regional Multicultural Magnet School,2450114,ELA,265,54,278,45.3,270,47,250,47.6,235,41.3,242,45.5
Learn,2450014,Regional Multicultural Magnet School,2450114,Math,265,35.1,274,33.6,270,27.8,250,33.6,234,32.5,242,34.7
Learn,2450014,Riverside Magnet School at Goodwin College,2450314,ELA,*,*,54,38.9,112,33,165,35.2,*,*,*,*
Learn,2450014,Riverside Magnet School at Goodwin College,2450314,Math,*,*,54,27.8,112,21.4,165,20.6,*,*,*,*
Lebanon School District,0710011,Lebanon Elementary School,0710111,ELA,152,67.8,128,62.5,*,*,136,63.2,120,70.8,128,57.8
Lebanon School District,0710011,Lebanon Elementary School,0710111,Math,152,63.2,129,55.8,*,*,136,56.6,120,60,128,58.6
Lebanon School District,0710011,Lebanon Middle School,0715111,ELA,286,66.1,280,64.6,291,65.3,288,58,267,63.7,266,58.6
Lebanon School District,0710011,Lebanon Middle School,0715111,Math,286,54.5,278,51.1,288,51.7,288,52.4,265,55.1,265,54.3
Lebanon School District,0710011,Lyman Memorial High School,0716211,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Lebanon School District,0710011,Lyman Memorial High School,0716211,Math,*,*,*,*,*,*,*,*,*,*,*,*
Ledyard School District,0720011,Gallup Hill School,0720411,ELA,*,*,157,40.8,170,53.5,177,44.6,261,47.1,265,48.3
Ledyard School District,0720011,Gallup Hill School,0720411,Math,*,*,154,43.5,170,42.4,177,39.5,261,47.5,264,46.6
Ledyard School District,0720011,Juliet W. Long School,0720311,ELA,281,62.6,281,63.3,280,61.4,291,56.7,264,56.8,264,54.2
Ledyard School District,0720011,Juliet W. Long School,0720311,Math,280,51.4,281,49.1,280,54.3,291,50.5,264,51.9,265,57.4
Ledyard School District,0720011,Ledyard Center School,0720111,ELA,241,60.2,243,50.6,231,53.7,227,59.5,*,*,*,*
Ledyard School District,0720011,Ledyard Center School,0720111,Math,241,*,241,38.2,229,50.2,227,48,*,*,*,*
Ledyard School District,0720011,Ledyard High School,0726111,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Ledyard School District,0720011,Ledyard High School,0726111,Math,*,*,*,*,*,*,*,*,*,*,*,*
Ledyard School District,0720011,Ledyard Middle School,0725111,ELA,316,57.6,342,57,352,55.4,365,50.4,538,46.7,518,39.6
Ledyard School District,0720011,Ledyard Middle School,0725111,Math,316,47.5,340,43.8,354,52.8,363,46.8,538,31.6,518,29.7
Lisbon School District,0730011,Lisbon Central School,0730111,ELA,249,61.8,261,62.5,244,64.3,259,59.5,248,54.4,249,52.2
Lisbon School District,0730011,Lisbon Central School,0730111,Math,249,38.6,261,37.9,244,41,257,43.6,247,55.5,248,52.4
Litchfield School District,0740011,Center School,0740211,ELA,50,80,56,60.7,65,73.8,64,70.3,62,67.7,59,66.1
Litchfield School District,0740011,Center School,0740211,Math,50,84,56,60.7,65,81.5,64,70.3,61,68.9,59,64.4
Litchfield School District,0740011,Litchfield Intermediate School,0740311,ELA,215,82.3,185,74.6,180,73.9,184,67.9,191,64.9,184,69
Litchfield School District,0740011,Litchfield Intermediate School,0740311,Math,215,74.9,186,75.8,180,69.4,184,72.3,191,61.8,184,65.2
Litchfield School District,0740011,Litchfield Middle School,0746011,ELA,165,71.5,159,78.6,145,75.9,134,71.6,127,59.8,126,74.6
Litchfield School District,0740011,Litchfield Middle School,0746011,Math,165,55.2,160,64.4,145,70.3,134,69.4,127,64.6,126,69
Madison School District,0760011,Dr. Robert H. Brown Intermediate School,0760611,ELA,380,69.7,379,71.2,368,70.4,348,69.5,339,78.5,350,80.9
Madison School District,0760011,Dr. Robert H. Brown Intermediate School,0760611,Math,376,54,369,56.1,367,62.9,346,62.4,339,69.3,350,76.9
Madison School District,0760011,Island Avenue Elementary School,0760211,ELA,115,80.9,122,79.5,107,64.5,102,77.5,*,*,*,*
Madison School District,0760011,Island Avenue Elementary School,0760211,Math,115,79.1,122,77,107,66.4,102,75.5,*,*,*,*
Madison School District,0760011,J. Milton Jeffrey Elementary School,0760111,ELA,135,79.3,126,72.2,147,66.7,138,73.2,101,78.2,87,73.6
Madison School District,0760011,J. Milton Jeffrey Elementary School,0760111,Math,135,80,125,81.6,147,70.1,138,78.3,101,82.2,87,80.5
Madison School District,0760011,Kathleen H. Ryerson Elementary School,0760311,ELA,98,86.7,111,69.4,78,74.4,75,85.3,59,78,80,77.5
Madison School District,0760011,Kathleen H. Ryerson Elementary School,0760311,Math,98,82.7,111,74.8,78,78.2,75,84,59,72.9,80,83.8
Madison School District,0760011,Walter C. Polson Middle School,0765211,ELA,481,64.7,411,57.2,334,59.9,350,61.1,529,69,511,77.9
Madison School District,0760011,Walter C. Polson Middle School,0765211,Math,478,58.6,412,55.3,333,62.2,348,60.6,529,70.9,511,80.2
Manchester School District,0770011,Bowers School,0770111,ELA,202,44.1,226,36.3,224,40.6,150,47.3,124,25.8,120,34.2
Manchester School District,0770011,Bowers School,0770111,Math,202,34.7,226,32.3,224,36.6,149,44.3,121,29.8,117,36.8
Manchester School District,0770011,Buckley School,0770311,ELA,153,58.2,153,46.4,158,51.9,110,50,123,35.8,128,53.1
Manchester School District,0770011,Buckley School,0770311,Math,152,55.3,152,55.3,155,43.9,110,44.5,123,43.9,125,57.6
Manchester School District,0770011,Elementary Site 2,0771111,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Manchester School District,0770011,Elementary Site 2,0771111,Math,*,*,*,*,*,*,*,*,*,*,*,*
Manchester School District,0770011,Elisabeth M. Bennet Academy,0771711,ELA,420,37.9,408,34.8,395,31.9,880,32.3,797,32.1,836,30
Manchester School District,0770011,Elisabeth M. Bennet Academy,0771711,Math,419,31,407,29.2,400,22,862,26,787,18.9,832,22.5
Manchester School District,0770011,Highland Park School,0770411,ELA,135,50.4,127,46.5,125,39.2,79,43,128,21.9,116,35.3
Manchester School District,0770011,Highland Park School,0770411,Math,135,40.7,126,39.7,125,30.4,78,52.6,128,24.2,116,35.3
Manchester School District,0770011,Illing Middle School,0775311,ELA,749,41.3,780,34.2,794,34.1,771,34.4,828,24.5,830,23.6
Manchester School District,0770011,Illing Middle School,0775311,Math,747,23,763,24.4,783,23.4,752,19.9,822,11.4,825,13.2
Manchester School District,0770011,Keeney School,0770611,ELA,153,47.7,156,48.1,154,45.5,97,48.5,87,39.1,107,30.8
Manchester School District,0770011,Keeney School,0770611,Math,153,37.3,155,43.2,153,45.8,93,41.9,86,34.9,107,29.9
Manchester School District,0770011,Manchester High School-Site 2,0770211,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Manchester School District,0770011,Manchester High School-Site 2,0770211,Math,*,*,*,*,*,*,*,*,*,*,*,*
Manchester School District,0770011,Manchester Middle Academy,0771511,ELA,*,*,*,*,*,*,22,*,24,0,32,0
Manchester School District,0770011,Manchester Middle Academy,0771511,Math,*,*,*,*,*,*,22,*,25,0,29,0
Manchester School District,0770011,Manchester Regional Academy,0779011,ELA,12,*,*,*,9,*,*,*,8,*,11,*
Manchester School District,0770011,Manchester Regional Academy,0779011,Math,13,*,*,*,9,*,*,*,7,*,11,*
Manchester School District,0770011,Martin School,0771611,ELA,130,40,128,43.8,120,44.2,89,36,76,*,52,*
Manchester School District,0770011,Martin School,0771611,Math,130,29.2,128,39.1,120,41.7,90,36.7,76,40.8,52,*
Manchester School District,0770011,New Horizons,0770711,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Manchester School District,0770011,New Horizons,0770711,Math,*,*,*,*,*,*,*,*,*,*,*,*
Manchester School District,0770011,Robertson School,0771011,ELA,146,44.5,154,46.8,169,46.2,*,*,*,*,*,*
Manchester School District,0770011,Robertson School,0771011,Math,146,43.2,154,39.6,168,37.5,*,*,*,*,*,*
Manchester School District,0770011,Verplanck School,0771211,ELA,186,26.3,188,19.7,189,22.2,120,29.2,181,21,202,23.3
Manchester School District,0770011,Verplanck School,0771211,Math,186,15.6,188,13.3,189,15.3,119,31.1,182,*,202,19.3
Manchester School District,0770011,Waddell School,0771311,ELA,162,40.1,161,42.9,175,41.1,193,45.6,174,34.5,187,35.8
Manchester School District,0770011,Waddell School,0771311,Math,162,29.6,161,34.2,175,22.9,191,47.1,175,35.4,184,34.8
Manchester School District,0770011,Washington School,0771411,ELA,185,25.4,178,24.2,165,20.6,110,19.1,*,*,*,*
Manchester School District,0770011,Washington School,0771411,Math,185,*,177,*,165,*,109,*,*,*,*,*
Mansfield School District,0780011,Annie E. Vinton School,0780411,ELA,101,80.2,88,75,91,83.5,100,71,72,66.7,*,*
Mansfield School District,0780011,Annie E. Vinton School,0780411,Math,101,78.2,88,73.9,91,86.8,100,79,72,58.3,*,*
Mansfield School District,0780011,Dorothy C. Goodwin School,0780211,ELA,72,80.6,77,83.1,67,82.1,66,78.8,53,77.4,*,*
